"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease","hospitalizedCurrently"
2020-03-05,0,0,0,0,0,0,0
2020-03-06,3,0,3,0,0,0,0
2020-03-07,3,0,0,0,0,0,0
2020-03-08,3,0,0,0,0,0,0
2020-03-09,5,0,2,0,0,0,0
2020-03-10,6,0,1,0,0,0,0
2020-03-11,9,0,3,0,0,0,0
2020-03-12,12,0,3,0,0,0,0
2020-03-13,17,0,5,0,0,0,0
2020-03-14,26,0,9,0,0,0,0
2020-03-15,31,0,5,0,0,0,0
2020-03-16,37,2,6,2,0,0,0
2020-03-17,57,0,20,-2,0,0,0
2020-03-18,85,2,28,2,0,0,0
2020-03-19,107,2,22,0,0,0,0
2020-03-20,149,3,42,1,0,0,0
2020-03-21,190,3,41,0,0,0,0
2020-03-22,244,4,54,1,0,0,0
2020-03-23,288,4,44,0,0,0,0
2020-03-24,349,5,61,1,0,0,0
2020-03-25,423,5,74,0,0,0,0
2020-03-26,580,7,157,2,132,132,0
2020-03-27,774,10,194,3,173,41,0
2020-03-28,992,17,218,7,226,53,0
2020-03-29,1239,24,247,7,277,51,0
2020-03-30,1413,35,174,11,353,76,0
2020-03-31,1660,43,247,8,429,76,0
2020-04-01,1985,52,325,9,522,93,0
2020-04-02,2331,64,346,12,582,60,0
2020-04-03,2758,84,427,20,664,82,0
2020-04-04,3125,101,367,17,821,157,0
2020-04-05,3609,122,484,21,936,115,0
2020-04-06,4045,138,436,16,1059,123,0
2020-04-07,4371,160,326,22,1106,47,0
2020-04-08,5529,191,1158,31,1210,104,0
2020-04-09,6185,221,656,30,1348,138,0
2020-04-10,6968,255,783,34,1413,65,0
2020-04-11,7694,298,726,43,1709,296,0
2020-04-12,8225,335,531,37,1860,151,0
2020-04-13,8936,384,711,49,1975,115,0
2020-04-14,9472,421,536,37,2122,147,0
2020-04-15,10032,469,560,48,2231,109,0
2020-04-16,10784,499,752,30,2451,220,0
2020-04-17,11572,541,788,42,2612,161,0
2020-04-18,12308,582,736,41,2757,145,0
2020-04-19,12830,626,522,44,2886,129,0
2020-04-20,13684,683,854,57,3014,128,0
2020-04-21,14193,732,509,49,3158,144,1433
2020-04-22,14775,779,582,47,3325,167,1432
2020-04-23,15737,831,962,52,3477,152,1405
2020-04-24,16616,899,879,68,3618,141,1425
2020-04-25,17766,948,1150,49,3760,142,1408
2020-04-26,18581,1001,815,53,3962,202,1463
2020-04-27,19487,1045,906,44,4101,139,1513
2020-04-28,20113,1099,626,54,4268,167,1528
2020-04-29,20849,1168,736,69,4402,134,1610
2020-04-30,21742,1226,893,58,4559,157,1711
2020-05-01,23472,1276,1730,50,4718,159,1668
2020-05-02,24473,1323,1001,47,4910,192,1657
2020-05-03,25462,1372,989,49,5051,141,1635
2020-05-04,26408,1424,946,52,5199,148,1649
2020-05-05,27117,1476,709,52,5337,138,1693
2020-05-06,28163,1520,1046,44,5497,160,1707
2020-05-07,29374,1580,1211,60,5663,166,1683
2020-05-08,30485,1643,1111,63,5811,148,1674
2020-05-09,31534,1692,1049,49,5932,121,1665
2020-05-10,32587,1739,1053,47,5955,23,1640
2020-05-11,33373,1788,786,49,6183,228,1544
2020-05-12,34061,1834,688,46,6287,104,1563
2020-05-13,34812,1881,751,47,6404,117,1550
2020-05-14,35903,1935,1091,54,6553,149,1538
2020-05-15,36986,1991,1083,56,6679,126,1496
2020-05-16,37968,2040,982,49,6755,76,1500
2020-05-17,38804,2090,836,50,6993,238,1460
2020-05-18,39762,2122,958,32,7086,93,1447
2020-05-19,41546,2164,1784,42,7199,113,1421
2020-05-20,42323,2198,777,34,7393,194,1410
2020-05-21,43531,2221,1208,23,7485,92,1374
2020-05-22,44424,2274,893,53,7634,149,1329
2020-05-23,45495,2306,1071,32,7825,191,1320
2020-05-24,46313,2341,818,35,7939,114,1290
2020-05-25,47152,2379,839,38,8092,153,1279
2020-05-26,47687,2417,535,38,8179,87,1315
2020-05-27,48423,2458,736,41,8281,102,1338
2020-05-28,49709,2501,1286,43,8392,111,1334
2020-05-29,50988,2538,1279,37,8479,87,1296
2020-05-30,52015,2562,1027,24,8619,140,1239
2020-05-31,52778,2596,763,34,8738,119,1183
2020-06-01,53327,2625,549,29,8886,148,1174
2020-06-02,54175,2646,848,21,8957,71,1148
2020-06-03,54982,2666,807,20,9111,154,1109
2020-06-04,55858,2668,876,2,9217,106,1096
2020-06-05,56770,2702,912,34,9346,129,1076
2020-06-06,57482,2740,712,38,9451,105,1059
2020-06-07,57973,2749,491,9,9546,95,1003
2020-06-08,58404,2776,431,27,9629,83,979
2020-06-09,58904,2811,500,35,9676,47,970
2020-06-10,59465,2844,561,33,9755,79,955
2020-06-11,60197,2875,732,31,9789,34,902
2020-06-12,60613,2900,416,25,9923,134,836
2020-06-13,61305,2926,692,26,10053,130,799
2020-06-14,61701,2939,396,13,10165,112,751
2020-06-15,62032,2947,331,8,10222,57,745
2020-06-16,62409,2982,377,35,10262,40,742
2020-06-17,62969,2996,560,14,10309,47,702
2020-06-18,63229,3016,260,20,10357,48,660
2020-06-19,63548,3030,319,14,10447,90,648
2020-06-20,63956,3052,408,22,10497,50,644
2020-06-21,64306,3066,350,14,10544,47,608
2020-06-22,64603,3074,297,8,10572,28,602
2020-06-23,65007,3092,404,18,10611,39,561
2020-06-24,65337,3108,330,16,10648,37,544
