"date","positive","death","positiveIncrease","deathIncrease"
2020-01-22,1,0,1,0
2020-01-23,1,0,0,0
2020-01-24,2,0,1,0
2020-01-25,2,0,0,0
2020-01-26,5,0,3,0
2020-01-27,5,0,0,0
2020-01-28,5,0,0,0
2020-01-29,5,0,0,0
2020-01-30,5,0,0,0
2020-01-31,7,0,2,0
2020-02-01,8,0,1,0
2020-02-02,8,0,0,0
2020-02-03,11,0,3,0
2020-02-04,11,0,0,0
2020-02-05,11,0,0,0
2020-02-06,11,0,0,0
2020-02-07,11,0,0,0
2020-02-08,11,0,0,0
2020-02-09,11,0,0,0
2020-02-10,11,0,0,0
2020-02-11,12,0,1,0
2020-02-12,12,0,0,0
2020-02-13,13,0,1,0
2020-02-14,13,0,0,0
2020-02-15,13,0,0,0
2020-02-16,13,0,0,0
2020-02-17,13,0,0,0
2020-02-18,13,0,0,0
2020-02-19,13,0,0,0
2020-02-20,14,0,0,0
2020-02-21,16,0,2,0
2020-02-22,16,0,0,0
2020-02-23,16,0,0,0
2020-02-24,16,0,0,0
2020-02-25,16,0,0,0
2020-02-26,16,0,0,0
2020-02-27,17,0,1,0
2020-02-28,17,0,0,0
2020-02-29,25,1,8,1
2020-03-01,32,1,7,0
2020-03-02,55,6,23,5
2020-03-03,74,7,19,1
2020-03-04,107,11,33,4
2020-03-05,184,12,77,1
2020-03-06,237,14,53,2
2020-03-07,403,17,166,3
2020-03-08,519,21,116,4
2020-03-09,594,22,75,1
2020-03-10,782,28,188,6
2020-03-11,1150,33,368,5
2020-03-12,1590,43,440,10
2020-03-13,2222,51,632,8
2020-03-14,2986,58,764,7
2020-03-15,3230,70,244,12
2020-03-16,4662,97,1432,27
2020-03-17,6452,133,1790,36
2020-03-18,9105,192,2653,59
2020-03-19,13589,263,4484,71
2020-03-20,19950,366,6361,103
2020-03-21,25950,465,6000,99
2020-03-22,34743,574,8793,109
2020-03-23,45973,761,11230,187
2020-03-24,56572,1002,10599,241
2020-03-25,68642,1328,12070,326
2020-03-26,86474,1740,17832,412
2020-03-27,105146,2259,18672,519
2020-03-28,124671,2894,19525,635
2020-03-29,143548,3486,18877,592
2020-03-30,165621,4183,22073,697
2020-03-31,191924,5273,26303,1090
2020-04-01,224153,6532,32229,1259
2020-04-02,256366,8028,32213,1496
2020-04-03,288625,9434,32259,1406
2020-04-04,321025,10981,32400,1547
2020-04-05,350889,12561,29864,1580
2020-04-06,382297,14317,31408,1756
2020-04-07,413058,16890,30761,2573
2020-04-08,444250,19033,31192,2143
2020-04-09,480197,21239,35947,2206
2020-04-10,514598,23457,34401,2218
2020-04-11,543771,25588,29173,2131
2020-04-12,571052,27411,27281,1823
2020-04-13,597571,29365,26519,1954
2020-04-14,626282,31807,28711,2442
2020-04-15,651653,34402,25371,2595
2020-04-16,681688,36562,30035,2160
2020-04-17,714356,38649,32668,2087
2020-04-18,742272,40619,27916,1970
2020-04-19,768453,42557,26181,1938
2020-04-20,798240,44751,29787,2194
2020-04-21,824018,47288,25778,2537
2020-04-22,852749,49711,28731,2423
2020-04-23,886201,52161,33452,2450
2020-04-24,918255,54321,32054,2160
2020-04-25,948637,56024,30382,1703
2020-04-26,975203,57371,26566,1347
2020-04-27,998804,58830,23601,1459
2020-04-28,1023225,61053,24421,2223
2020-04-29,1049421,63569,26196,2516
2020-04-30,1078384,65970,28963,2401
2020-05-01,1113178,67858,34794,1888
2020-05-02,1140325,69563,27147,1705
2020-05-03,1164759,70681,24434,1118
2020-05-04,1188701,72002,23942,1321
2020-05-05,1213134,74286,24433,2284
2020-05-06,1237591,76635,24457,2349
2020-05-07,1264847,78551,27256,1916
2020-05-08,1291545,80300,26698,1749
2020-05-09,1316713,81832,25168,1532
2020-05-10,1335674,82742,18961,910
2020-05-11,1354808,83738,19134,996
2020-05-12,1377604,85354,22796,1616
2020-05-13,1397960,87095,20356,1741
2020-05-14,1424828,88876,26868,1781
2020-05-15,1449457,90546,24629,1670
2020-05-16,1473608,91818,24151,1272
2020-05-17,1491772,92580,18164,762
2020-05-18,1513480,93756,21708,1176
2020-05-19,1534318,95254,20838,1498
2020-05-20,1556945,96769,22627,1515
2020-05-21,1582539,97975,25594,1206
