"date","positive","death","positiveIncrease","deathIncrease"
2020-01-22,0,0,0,0
2020-01-23,0,0,0,0
2020-01-24,0,0,0,0
2020-01-25,0,0,0,0
2020-01-26,0,0,0,0
2020-01-27,0,0,0,0
2020-01-28,0,0,0,0
2020-01-29,0,0,0,0
2020-01-30,0,0,0,0
2020-01-31,0,0,0,0
2020-02-01,0,0,0,0
2020-02-02,0,0,0,0
2020-02-03,0,0,0,0
2020-02-04,0,0,0,0
2020-02-05,0,0,0,0
2020-02-06,0,0,0,0
2020-02-07,0,0,0,0
2020-02-08,0,0,0,0
2020-02-09,0,0,0,0
2020-02-10,0,0,0,0
2020-02-11,0,0,0,0
2020-02-12,0,0,0,0
2020-02-13,0,0,0,0
2020-02-14,0,0,0,0
2020-02-15,0,0,0,0
2020-02-16,0,0,0,0
2020-02-17,0,0,0,0
2020-02-18,0,0,0,0
2020-02-19,0,0,0,0
2020-02-20,0,0,0,0
2020-02-21,0,0,0,0
2020-02-22,0,0,0,0
2020-02-23,0,0,0,0
2020-02-24,0,0,0,0
2020-02-25,0,0,0,0
2020-02-26,0,0,0,0
2020-02-27,0,0,0,0
2020-02-28,0,0,0,0
2020-02-29,0,0,0,0
2020-03-01,0,0,0,0
2020-03-02,1,0,1,0
2020-03-03,1,0,0,0
2020-03-04,1,0,0,0
2020-03-05,1,0,0,0
2020-03-06,2,0,1,0
2020-03-07,2,0,0,0
2020-03-08,2,0,0,0
2020-03-09,7,0,5,0
2020-03-10,7,0,0,0
2020-03-11,9,0,2,0
2020-03-12,17,0,8,0
2020-03-13,22,0,5,0
2020-03-14,32,0,10,0
2020-03-15,33,0,1,0
2020-03-16,39,0,6,0
2020-03-17,62,0,23,0
2020-03-18,104,0,42,0
2020-03-19,152,0,48,0
2020-03-20,208,0,56,0
2020-03-21,287,0,79,0
2020-03-22,325,0,38,0
2020-03-23,423,0,98,0
2020-03-24,544,0,121,0
2020-03-25,661,2,117,2
2020-03-26,791,3,130,1
2020-03-27,963,4,172,1
2020-03-28,1105,5,142,1
2020-03-29,1234,7,129,2
2020-03-30,1426,7,192,0
2020-03-31,1578,12,152,5
2020-04-01,1855,14,277,2
2020-04-02,2093,21,238,7
