"date","positive","death","positiveIncrease","deathIncrease"
2020-01-22,1,0,1,0
2020-01-23,1,0,0,0
2020-01-24,1,0,0,0
2020-01-25,1,0,0,0
2020-01-26,1,0,0,0
2020-01-27,1,0,0,0
2020-01-28,1,0,0,0
2020-01-29,1,0,0,0
2020-01-30,1,0,0,0
2020-01-31,1,0,0,0
2020-02-01,1,0,0,0
2020-02-02,1,0,0,0
2020-02-03,1,0,0,0
2020-02-04,1,0,0,0
2020-02-05,1,0,0,0
2020-02-06,1,0,0,0
2020-02-07,1,0,0,0
2020-02-08,1,0,0,0
2020-02-09,1,0,0,0
2020-02-10,1,0,0,0
2020-02-11,1,0,0,0
2020-02-12,1,0,0,0
2020-02-13,1,0,0,0
2020-02-14,1,0,0,0
2020-02-15,1,0,0,0
2020-02-16,1,0,0,0
2020-02-17,1,0,0,0
2020-02-18,1,0,0,0
2020-02-19,1,0,0,0
2020-02-20,1,0,0,0
2020-02-21,1,0,0,0
2020-02-22,1,0,0,0
2020-02-23,1,0,0,0
2020-02-24,1,0,0,0
2020-02-25,1,0,0,0
2020-02-26,1,0,0,0
2020-02-27,1,0,0,0
2020-02-28,1,0,0,0
2020-02-29,7,1,6,1
2020-03-01,11,1,4,0
2020-03-02,18,6,7,5
2020-03-03,27,7,9,1
2020-03-04,39,10,12,3
2020-03-05,70,11,31,1
2020-03-06,78,13,8,2
2020-03-07,102,16,24,3
2020-03-08,122,18,20,2
2020-03-09,122,19,0,1
2020-03-10,167,23,45,4
2020-03-11,282,24,115,1
2020-03-12,442,31,160,7
2020-03-13,568,37,126,6
2020-03-14,642,39,74,2
2020-03-15,603,40,-39,1
2020-03-16,779,48,176,8
2020-03-17,955,55,176,7
2020-03-18,1022,67,67,12
2020-03-19,1374,73,352,6
2020-03-20,1524,83,150,10
2020-03-21,1793,94,269,11
2020-03-22,1997,97,204,3
2020-03-23,2221,109,224,12
2020-03-24,2328,116,107,7
2020-03-25,2591,133,263,17
2020-03-26,3207,150,616,17
2020-03-27,3477,157,270,7
2020-03-28,4030,188,553,31
2020-03-29,4465,198,435,10
2020-03-30,4923,205,458,7
2020-03-31,5432,225,509,20
2020-04-01,5608,310,176,85
2020-04-02,6389,340,781,30
2020-04-03,6846,369,457,29
2020-04-04,7247,398,401,29
2020-04-05,7825,426,578,28
2020-04-06,8311,450,486,24
2020-04-07,8692,474,381,24
2020-04-08,9276,489,584,15
2020-04-09,9639,507,363,18
2020-04-10,10119,524,480,17
2020-04-11,10434,547,315,23
2020-04-12,10609,562,175,15
2020-04-13,10635,582,26,20
2020-04-14,10799,599,164,17
2020-04-15,10942,609,143,10
2020-04-16,11057,630,115,21
2020-04-17,11517,649,460,19
2020-04-18,11776,666,259,17
2020-04-19,11978,690,202,24
2020-04-20,12114,709,136,19
2020-04-21,12392,725,278,16
2020-04-22,12596,734,204,9
2020-04-23,12753,747,157,13
2020-04-24,12977,762,224,15
2020-04-25,13319,779,342,17
2020-04-26,13521,799,202,20
2020-04-27,13686,810,165,11
2020-04-28,13842,820,156,10
2020-04-29,14070,828,228,8
2020-04-30,14327,836,257,8
2020-05-01,14637,850,310,14
2020-05-02,15003,862,366,12
2020-05-03,15185,874,182,12
2020-05-04,15462,885,277,11
2020-05-05,15594,898,132,13
2020-05-06,15905,911,311,13
2020-05-07,16231,925,326,14
2020-05-08,16388,941,157,16
2020-05-09,16674,952,286,11
2020-05-10,16891,968,217,16
2020-05-11,17122,974,231,6
2020-05-12,17330,990,208,16
2020-05-13,17512,996,182,6
2020-05-14,17773,1004,261,8
2020-05-15,17951,1016,178,12
2020-05-16,18288,1024,337,8
2020-05-17,18433,1035,145,11
2020-05-18,18611,1041,178,6
2020-05-19,18811,1048,200,7
2020-05-20,18971,1052,160,4
2020-05-21,19117,1061,146,9
2020-05-22,19265,1066,148,5
2020-05-23,19265,1075,0,9
2020-05-24,19828,1084,563,9
2020-05-25,20065,1088,237,4
2020-05-26,20181,1094,116,6
2020-05-27,20406,1105,225,11
2020-05-28,20764,1109,358,4
2020-05-29,21071,1115,307,6
2020-05-30,21349,1117,278,2
2020-05-31,21702,1123,353,6
2020-06-01,22239,1128,537,5
