"date","positive","death","positiveIncrease","deathIncrease"
2020-01-22,0,0,0,0
2020-01-23,0,0,0,0
2020-01-24,0,0,0,0
2020-01-25,0,0,0,0
2020-01-26,0,0,0,0
2020-01-27,0,0,0,0
2020-01-28,0,0,0,0
2020-01-29,0,0,0,0
2020-01-30,0,0,0,0
2020-01-31,0,0,0,0
2020-02-01,0,0,0,0
2020-02-02,0,0,0,0
2020-02-03,0,0,0,0
2020-02-04,0,0,0,0
2020-02-05,0,0,0,0
2020-02-06,0,0,0,0
2020-02-07,0,0,0,0
2020-02-08,0,0,0,0
2020-02-09,0,0,0,0
2020-02-10,0,0,0,0
2020-02-11,0,0,0,0
2020-02-12,0,0,0,0
2020-02-13,0,0,0,0
2020-02-14,0,0,0,0
2020-02-15,0,0,0,0
2020-02-16,0,0,0,0
2020-02-17,0,0,0,0
2020-02-18,0,0,0,0
2020-02-19,0,0,0,0
2020-02-20,0,0,0,0
2020-02-21,0,0,0,0
2020-02-22,0,0,0,0
2020-02-23,0,0,0,0
2020-02-24,0,0,0,0
2020-02-25,0,0,0,0
2020-02-26,0,0,0,0
2020-02-27,0,0,0,0
2020-02-28,0,0,0,0
2020-02-29,0,0,0,0
2020-03-01,0,0,0,0
2020-03-02,0,0,0,0
2020-03-03,0,0,0,0
2020-03-04,0,0,0,0
2020-03-05,0,0,0,0
2020-03-06,0,0,0,0
2020-03-07,0,0,0,0
2020-03-08,0,0,0,0
2020-03-09,0,0,0,0
2020-03-10,1,0,1,0
2020-03-11,3,0,2,0
2020-03-12,5,0,2,0
2020-03-13,11,0,6,0
2020-03-14,23,0,12,0
2020-03-15,24,0,1,0
2020-03-16,41,0,17,0
2020-03-17,68,0,27,0
2020-03-18,96,1,28,1
2020-03-19,157,3,61,2
2020-03-20,194,4,37,1
2020-03-21,194,4,0,0
2020-03-22,327,8,133,4
2020-03-23,415,10,88,2
2020-03-24,618,12,203,2
2020-03-25,875,19,257,7
2020-03-26,1012,21,137,2
2020-03-27,1291,27,279,6
2020-03-28,1524,33,233,6
2020-03-29,1993,34,469,1
2020-03-30,2395,36,402,2
2020-03-31,3051,67,656,31
2020-04-01,3372,83,321,16
2020-04-02,3650,111,278,28
2020-04-03,4696,130,1046,19
2020-04-04,5035,164,339,34
2020-04-05,5453,188,418,24
2020-04-06,6642,206,1189,18
2020-04-07,7489,274,847,68
2020-04-08,7489,274,0,0
2020-04-09,9392,378,1903,104
2020-04-10,10131,444,739,66
2020-04-11,11054,489,923,45
2020-04-12,11534,550,480,61
