"date","positive","death","positiveIncrease","deathIncrease"
2020-01-22,0,0,0,0
2020-01-23,0,0,0,0
2020-01-24,0,0,0,0
2020-01-25,0,0,0,0
2020-01-26,0,0,0,0
2020-01-27,0,0,0,0
2020-01-28,0,0,0,0
2020-01-29,0,0,0,0
2020-01-30,0,0,0,0
2020-01-31,0,0,0,0
2020-02-01,1,0,1,0
2020-02-02,1,0,0,0
2020-02-03,1,0,0,0
2020-02-04,1,0,0,0
2020-02-05,1,0,0,0
2020-02-06,1,0,0,0
2020-02-07,1,0,0,0
2020-02-08,1,0,0,0
2020-02-09,1,0,0,0
2020-02-10,1,0,0,0
2020-02-11,1,0,0,0
2020-02-12,1,0,0,0
2020-02-13,1,0,0,0
2020-02-14,1,0,0,0
2020-02-15,1,0,0,0
2020-02-16,1,0,0,0
2020-02-17,1,0,0,0
2020-02-18,1,0,0,0
2020-02-19,1,0,0,0
2020-02-20,1,0,0,0
2020-02-21,1,0,0,0
2020-02-22,1,0,0,0
2020-02-23,1,0,0,0
2020-02-24,1,0,0,0
2020-02-25,1,0,0,0
2020-02-26,1,0,0,0
2020-02-27,1,0,0,0
2020-02-28,1,0,0,0
2020-02-29,1,0,0,0
2020-03-01,1,0,0,0
2020-03-02,1,0,0,0
2020-03-03,2,0,1,0
2020-03-04,2,0,0,0
2020-03-05,2,0,0,0
2020-03-06,6,0,4,0
2020-03-07,6,0,0,0
2020-03-08,22,0,16,0
2020-03-09,22,0,0,0
2020-03-10,41,0,19,0
2020-03-11,92,0,51,0
2020-03-12,107,0,15,0
2020-03-13,123,0,16,0
2020-03-14,138,0,15,0
2020-03-15,138,0,0,0
2020-03-16,187,0,49,0
2020-03-17,217,0,30,0
2020-03-18,252,0,35,0
2020-03-19,321,0,69,0
2020-03-20,406,1,85,1
2020-03-21,514,1,108,0
2020-03-22,628,2,114,1
2020-03-23,740,2,112,0
2020-03-24,1093,2,353,0
2020-03-25,1719,6,626,4
2020-03-26,2211,16,492,10
2020-03-27,3011,26,800,10
2020-03-28,3987,35,976,9
2020-03-29,4589,39,602,4
2020-03-30,5355,47,766,8
2020-03-31,6398,80,1043,33
2020-04-01,7604,113,1206,33
2020-04-02,8823,145,1219,32
2020-04-03,10312,185,1489,40
2020-04-04,11618,209,1306,24
2020-04-05,12440,224,822,15
2020-04-06,13786,249,1346,25
2020-04-07,15189,349,1403,100
2020-04-08,16784,426,1595,77
2020-04-09,18969,426,2185,0
2020-04-10,21124,427,2155,1
2020-04-11,22914,680,1790,253
2020-04-12,25389,751,2475,71
2020-04-13,26728,751,1339,0
2020-04-14,27983,755,1255,4
2020-04-15,29677,1105,1694,350
2020-04-16,31908,1105,2231,0
2020-04-17,34022,1241,2114,136
2020-04-18,36028,1397,2006,156
2020-04-19,37657,1698,1629,301
2020-04-20,37659,1698,2,0
2020-04-21,40685,1965,3026,267
2020-04-22,42515,1965,1830,0
2020-04-23,45724,1966,3209,1
2020-04-24,50629,1967,4905,1
2020-04-25,53057,2731,2428,764
2020-04-26,54599,2772,1542,41
2020-04-27,56142,3009,1543,237
2020-04-28,58162,3163,2020,154
2020-04-29,60301,3415,2139,252
2020-04-30,62307,3572,2006,157
2020-05-01,64463,3725,2156,153
2020-05-02,66454,3857,1991,132
2020-05-03,67683,4012,1229,155
