"date","positive","death","positiveIncrease","deathIncrease"
2020-01-22,0,0,0,0
2020-01-23,0,0,0,0
2020-01-24,0,0,0,0
2020-01-25,0,0,0,0
2020-01-26,0,0,0,0
2020-01-27,0,0,0,0
2020-01-28,0,0,0,0
2020-01-29,0,0,0,0
2020-01-30,0,0,0,0
2020-01-31,0,0,0,0
2020-02-01,0,0,0,0
2020-02-02,0,0,0,0
2020-02-03,0,0,0,0
2020-02-04,0,0,0,0
2020-02-05,0,0,0,0
2020-02-06,0,0,0,0
2020-02-07,0,0,0,0
2020-02-08,0,0,0,0
2020-02-09,0,0,0,0
2020-02-10,0,0,0,0
2020-02-11,0,0,0,0
2020-02-12,0,0,0,0
2020-02-13,0,0,0,0
2020-02-14,0,0,0,0
2020-02-15,0,0,0,0
2020-02-16,0,0,0,0
2020-02-17,0,0,0,0
2020-02-18,0,0,0,0
2020-02-19,0,0,0,0
2020-02-20,0,0,0,0
2020-02-21,0,0,0,0
2020-02-22,0,0,0,0
2020-02-23,0,0,0,0
2020-02-24,0,0,0,0
2020-02-25,0,0,0,0
2020-02-26,0,0,0,0
2020-02-27,0,0,0,0
2020-02-28,0,0,0,0
2020-02-29,0,0,0,0
2020-03-01,0,0,0,0
2020-03-02,0,0,0,0
2020-03-03,0,0,0,0
2020-03-04,0,0,0,0
2020-03-05,0,0,0,0
2020-03-06,0,0,0,0
2020-03-07,0,0,0,0
2020-03-08,1,0,1,0
2020-03-09,1,0,0,0
2020-03-10,1,0,0,0
2020-03-11,1,0,0,0
2020-03-12,4,0,3,0
2020-03-13,6,1,2,1
2020-03-14,8,1,2,0
2020-03-15,8,1,0,0
2020-03-16,11,1,3,0
2020-03-17,18,1,7,0
2020-03-18,22,1,4,0
2020-03-19,35,1,13,0
2020-03-20,48,1,13,0
2020-03-21,57,2,9,1
2020-03-22,65,2,8,0
2020-03-23,84,2,19,0
2020-03-24,100,2,16,0
2020-03-25,134,3,34,1
2020-03-26,172,3,38,0
2020-03-27,206,4,34,1
2020-03-28,266,4,60,0
2020-03-29,330,7,64,3
2020-03-30,372,8,42,1
2020-03-31,434,9,62,1
2020-04-01,485,10,51,1
2020-04-02,553,12,68,2
2020-04-03,629,18,76,6
2020-04-04,698,18,69,0
2020-04-05,751,18,53,0
2020-04-06,849,20,98,2
2020-04-07,912,29,63,9
2020-04-08,1046,34,134,5
2020-04-09,1116,34,70,0
2020-04-10,1117,34,1,0
2020-04-11,1275,44,158,10
2020-04-12,1344,52,69,8
