"date","positive","death","positiveIncrease","deathIncrease"
"2020-01-22",0,0,0,0
"2020-01-23",0,0,0,0
"2020-01-24",1,0,1,0
"2020-01-25",1,0,0,0
"2020-01-26",1,0,0,0
"2020-01-27",1,0,0,0
"2020-01-28",1,0,0,0
"2020-01-29",1,0,0,0
"2020-01-30",1,0,0,0
"2020-01-31",2,0,1,0
"2020-02-01",2,0,0,0
"2020-02-02",2,0,0,0
"2020-02-03",2,0,0,0
"2020-02-04",2,0,0,0
"2020-02-05",2,0,0,0
"2020-02-06",2,0,0,0
"2020-02-07",2,0,0,0
"2020-02-08",2,0,0,0
"2020-02-09",2,0,0,0
"2020-02-10",2,0,0,0
"2020-02-11",2,0,0,0
"2020-02-12",2,0,0,0
"2020-02-13",2,0,0,0
"2020-02-14",2,0,0,0
"2020-02-15",2,0,0,0
"2020-02-16",2,0,0,0
"2020-02-17",2,0,0,0
"2020-02-18",2,0,0,0
"2020-02-19",2,0,0,0
"2020-02-20",2,0,0,0
"2020-02-21",2,0,0,0
"2020-02-22",2,0,0,0
"2020-02-23",2,0,0,0
"2020-02-24",2,0,0,0
"2020-02-25",2,0,0,0
"2020-02-26",2,0,0,0
"2020-02-27",2,0,0,0
"2020-02-28",2,0,0,0
"2020-02-29",2,0,0,0
"2020-03-01",3,0,1,0
"2020-03-02",4,0,1,0
"2020-03-03",4,0,0,0
"2020-03-04",4,0,0,0
"2020-03-05",5,0,1,0
"2020-03-06",5,0,0,0
"2020-03-07",6,0,1,0
"2020-03-08",7,0,1,0
"2020-03-09",7,0,0,0
"2020-03-10",12,0,5,0
"2020-03-11",25,0,13,0
"2020-03-12",32,0,7,0
"2020-03-13",46,0,14,0
"2020-03-14",64,0,18,0
"2020-03-15",66,0,2,0
"2020-03-16",83,0,17,0
"2020-03-17",161,1,78,1
"2020-03-18",272,1,111,0
"2020-03-19",416,4,144,3
"2020-03-20",418,4,2,0
"2020-03-21",750,5,332,1
"2020-03-22",1047,6,297,1
"2020-03-23",1222,12,175,6
"2020-03-24",1537,12,315,0
"2020-03-25",1863,19,326,7
"2020-03-26",1870,26,7,7
"2020-03-27",3024,34,1154,8
"2020-03-28",3483,47,459,13
"2020-03-29",4588,66,1105,19
"2020-03-30",5043,73,455,7
"2020-03-31",5976,99,933,26
"2020-04-01",6952,141,976,42
"2020-04-02",7658,163,706,22
"2020-04-03",8489,209,831,46
"2020-04-04",10299,243,1810,34
"2020-04-05",11197,274,898,31
"2020-04-06",12190,306,993,32
"2020-04-07",13488,379,1298,73
"2020-04-08",15005,461,1517,82
"2020-04-09",16354,527,1349,66
"2020-04-10",17806,596,1452,69
"2020-04-11",19095,677,1289,81
"2020-04-12",20751,719,1656,42
"2020-04-13",21960,797,1209,78
"2020-04-14",23194,867,1234,70
"2020-04-15",24548,948,1354,81
"2020-04-16",25679,1071,1131,123
"2020-04-17",27504,1131,1825,60
"2020-04-18",29076,1256,1572,125
"2020-04-19",30242,1287,1166,31
"2020-04-20",31383,1346,1141,59
"2020-04-21",32867,1466,1484,120
"2020-04-22",34879,1564,2012,98
"2020-04-23",36744,1688,1865,124
"2020-04-24",39440,1794,2696,106
"2020-04-25",41503,1874,2063,80
"2020-04-26",43596,1933,2093,59
"2020-04-27",45545,1983,1949,50
"2020-04-28",47767,2125,2222,142
"2020-04-29",50004,2215,2237,90
"2020-04-30",52540,2354,2536,139
"2020-05-01",55692,2455,3152,101
"2020-05-02",58227,2558,2535,103
"2020-05-03",61242,2618,3015,60
"2020-05-04",63563,2659,2321,41
"2020-05-05",65653,2834,2090,175
"2020-05-06",68059,2970,2406,136
"2020-05-07",70700,3108,2641,138
"2020-05-08",73640,3239,2940,131
"2020-05-09",75935,3346,2295,107
"2020-05-10",77578,3404,1643,58
"2020-05-11",78857,3457,1279,53
"2020-05-12",82874,3599,4017,142
"2020-05-13",84566,3790,1692,191
"2020-05-14",87786,3925,3220,135
"2020-05-15",90233,4056,2447,131
"2020-05-16",92325,4128,2092,72
"2020-05-17",94040,4176,1715,48
"2020-05-18",96324,4233,2284,57
"2020-05-19",97873,4378,1549,145
"2020-05-20",100256,4524,2383,146
"2020-05-21",102512,4606,2256,82
"2020-05-22",105226,4714,2714,108
"2020-05-23",107571,4789,2345,75
"2020-05-24",110050,4855,2479,66
