"date","positive","death","positiveIncrease","deathIncrease"
2020-01-22,0,0,0,0
2020-01-23,0,0,0,0
2020-01-24,0,0,0,0
2020-01-25,0,0,0,0
2020-01-26,0,0,0,0
2020-01-27,0,0,0,0
2020-01-28,0,0,0,0
2020-01-29,0,0,0,0
2020-01-30,0,0,0,0
2020-01-31,0,0,0,0
2020-02-01,0,0,0,0
2020-02-02,0,0,0,0
2020-02-03,0,0,0,0
2020-02-04,0,0,0,0
2020-02-05,0,0,0,0
2020-02-06,0,0,0,0
2020-02-07,0,0,0,0
2020-02-08,0,0,0,0
2020-02-09,0,0,0,0
2020-02-10,0,0,0,0
2020-02-11,0,0,0,0
2020-02-12,0,0,0,0
2020-02-13,0,0,0,0
2020-02-14,0,0,0,0
2020-02-15,0,0,0,0
2020-02-16,0,0,0,0
2020-02-17,0,0,0,0
2020-02-18,0,0,0,0
2020-02-19,0,0,0,0
2020-02-20,0,0,0,0
2020-02-21,0,0,0,0
2020-02-22,0,0,0,0
2020-02-23,0,0,0,0
2020-02-24,0,0,0,0
2020-02-25,0,0,0,0
2020-02-26,0,0,0,0
2020-02-27,0,0,0,0
2020-02-28,0,0,0,0
2020-02-29,0,0,0,0
2020-03-01,0,0,0,0
2020-03-02,0,0,0,0
2020-03-03,1,0,1,0
2020-03-04,1,0,0,0
2020-03-05,1,0,0,0
2020-03-06,2,0,1,0
2020-03-07,2,0,0,0
2020-03-08,2,0,0,0
2020-03-09,2,0,0,0
2020-03-10,7,0,5,0
2020-03-11,7,0,0,0
2020-03-12,15,0,8,0
2020-03-13,17,0,2,0
2020-03-14,25,0,8,0
2020-03-15,32,0,7,0
2020-03-16,39,0,7,0
2020-03-17,64,0,25,0
2020-03-18,92,0,28,0
2020-03-19,136,0,44,0
2020-03-20,189,0,53,0
2020-03-21,256,0,67,0
2020-03-22,305,0,49,0
2020-03-23,353,0,48,0
2020-03-24,495,0,142,0
2020-03-25,590,2,95,2
2020-03-26,738,3,148,1
2020-03-27,887,4,149,1
2020-03-28,1020,5,133,1
2020-03-29,1191,7,171,2
2020-03-30,1313,7,122,0
2020-03-31,1535,12,222,5
2020-04-01,1675,14,140,2
2020-04-02,1977,21,302,7
