"date","positive","death","positiveIncrease","deathIncrease"
2020-01-22,0,0,0,0
2020-01-23,0,0,0,0
2020-01-24,0,0,0,0
2020-01-25,0,0,0,0
2020-01-26,0,0,0,0
2020-01-27,0,0,0,0
2020-01-28,0,0,0,0
2020-01-29,0,0,0,0
2020-01-30,0,0,0,0
2020-01-31,0,0,0,0
2020-02-01,0,0,0,0
2020-02-02,0,0,0,0
2020-02-03,0,0,0,0
2020-02-04,0,0,0,0
2020-02-05,0,0,0,0
2020-02-06,0,0,0,0
2020-02-07,0,0,0,0
2020-02-08,0,0,0,0
2020-02-09,0,0,0,0
2020-02-10,0,0,0,0
2020-02-11,0,0,0,0
2020-02-12,0,0,0,0
2020-02-13,0,0,0,0
2020-02-14,0,0,0,0
2020-02-15,0,0,0,0
2020-02-16,0,0,0,0
2020-02-17,0,0,0,0
2020-02-18,0,0,0,0
2020-02-19,0,0,0,0
2020-02-20,0,0,0,0
2020-02-21,0,0,0,0
2020-02-22,0,0,0,0
2020-02-23,0,0,0,0
2020-02-24,0,0,0,0
2020-02-25,0,0,0,0
2020-02-26,0,0,0,0
2020-02-27,0,0,0,0
2020-02-28,0,0,0,0
2020-02-29,0,0,0,0
2020-03-01,0,0,0,0
2020-03-02,0,0,0,0
2020-03-03,0,0,0,0
2020-03-04,0,0,0,0
2020-03-05,0,0,0,0
2020-03-06,0,0,0,0
2020-03-07,1,0,1,0
2020-03-08,1,0,0,0
2020-03-09,1,0,0,0
2020-03-10,2,0,1,0
2020-03-11,2,0,0,0
2020-03-12,3,0,1,0
2020-03-13,3,0,0,0
2020-03-14,4,0,1,0
2020-03-15,4,0,0,0
2020-03-16,10,0,6,0
2020-03-17,17,0,7,0
2020-03-18,17,0,0,0
2020-03-19,44,1,27,1
2020-03-20,49,1,5,0
2020-03-21,53,1,4,0
2020-03-22,67,2,14,1
2020-03-23,81,2,14,0
2020-03-24,106,3,25,1
2020-03-25,164,5,58,2
2020-03-26,248,7,84,2
2020-03-27,322,8,74,1
2020-03-28,377,15,55,7
2020-03-29,429,16,52,1
2020-03-30,481,16,52,0
2020-03-31,566,23,85,7
2020-04-01,719,30,153,7
2020-04-02,879,34,160,4
2020-04-03,988,38,109,4
