"forecast_date","target","target_end_date","location","type","quantile","value"
"2020-05-03","1 wk ahead cum case",2020-05-09,"01","point",NA,9150
"2020-05-03","1 wk ahead cum case",2020-05-09,"01","quantile",0.01,8415
"2020-05-03","1 wk ahead cum case",2020-05-09,"01","quantile",0.025,8520
"2020-05-03","1 wk ahead cum case",2020-05-09,"01","quantile",0.05,8632
"2020-05-03","1 wk ahead cum case",2020-05-09,"01","quantile",0.1,8764
"2020-05-03","1 wk ahead cum case",2020-05-09,"01","quantile",0.15,8836
"2020-05-03","1 wk ahead cum case",2020-05-09,"01","quantile",0.2,8889
"2020-05-03","1 wk ahead cum case",2020-05-09,"01","quantile",0.25,8930
"2020-05-03","1 wk ahead cum case",2020-05-09,"01","quantile",0.3,8967
"2020-05-03","1 wk ahead cum case",2020-05-09,"01","quantile",0.35,9004
"2020-05-03","1 wk ahead cum case",2020-05-09,"01","quantile",0.4,9044
"2020-05-03","1 wk ahead cum case",2020-05-09,"01","quantile",0.45,9096
"2020-05-03","1 wk ahead cum case",2020-05-09,"01","quantile",0.5,9150
"2020-05-03","1 wk ahead cum case",2020-05-09,"01","quantile",0.55,9215
"2020-05-03","1 wk ahead cum case",2020-05-09,"01","quantile",0.6,9264
"2020-05-03","1 wk ahead cum case",2020-05-09,"01","quantile",0.65,9306
"2020-05-03","1 wk ahead cum case",2020-05-09,"01","quantile",0.7,9346
"2020-05-03","1 wk ahead cum case",2020-05-09,"01","quantile",0.75,9383
"2020-05-03","1 wk ahead cum case",2020-05-09,"01","quantile",0.8,9414
"2020-05-03","1 wk ahead cum case",2020-05-09,"01","quantile",0.85,9479
"2020-05-03","1 wk ahead cum case",2020-05-09,"01","quantile",0.9,9578
"2020-05-03","1 wk ahead cum case",2020-05-09,"01","quantile",0.95,9718
"2020-05-03","1 wk ahead cum case",2020-05-09,"01","quantile",0.975,9864
"2020-05-03","1 wk ahead cum case",2020-05-09,"01","quantile",0.99,9995
"2020-05-03","2 wk ahead cum case",2020-05-16,"01","point",NA,11149
"2020-05-03","2 wk ahead cum case",2020-05-16,"01","quantile",0.01,9318
"2020-05-03","2 wk ahead cum case",2020-05-16,"01","quantile",0.025,9587
"2020-05-03","2 wk ahead cum case",2020-05-16,"01","quantile",0.05,9842
"2020-05-03","2 wk ahead cum case",2020-05-16,"01","quantile",0.1,10035
"2020-05-03","2 wk ahead cum case",2020-05-16,"01","quantile",0.15,10145
"2020-05-03","2 wk ahead cum case",2020-05-16,"01","quantile",0.2,10260
"2020-05-03","2 wk ahead cum case",2020-05-16,"01","quantile",0.25,10368
