"forecast_date","target","target_end_date","location","type","quantile","value"
"2020-04-26","1 wk ahead cum case",2020-05-02,"01","point",NA,7477
"2020-04-26","1 wk ahead cum case",2020-05-02,"01","quantile",0.01,6901
"2020-04-26","1 wk ahead cum case",2020-05-02,"01","quantile",0.025,6976
"2020-04-26","1 wk ahead cum case",2020-05-02,"01","quantile",0.05,7031
"2020-04-26","1 wk ahead cum case",2020-05-02,"01","quantile",0.1,7114
"2020-04-26","1 wk ahead cum case",2020-05-02,"01","quantile",0.15,7167
"2020-04-26","1 wk ahead cum case",2020-05-02,"01","quantile",0.2,7208
"2020-04-26","1 wk ahead cum case",2020-05-02,"01","quantile",0.25,7247
"2020-04-26","1 wk ahead cum case",2020-05-02,"01","quantile",0.3,7294
"2020-04-26","1 wk ahead cum case",2020-05-02,"01","quantile",0.35,7334
"2020-04-26","1 wk ahead cum case",2020-05-02,"01","quantile",0.4,7380
"2020-04-26","1 wk ahead cum case",2020-05-02,"01","quantile",0.45,7423
"2020-04-26","1 wk ahead cum case",2020-05-02,"01","quantile",0.5,7477
"2020-04-26","1 wk ahead cum case",2020-05-02,"01","quantile",0.55,7521
"2020-04-26","1 wk ahead cum case",2020-05-02,"01","quantile",0.6,7562
"2020-04-26","1 wk ahead cum case",2020-05-02,"01","quantile",0.65,7605
"2020-04-26","1 wk ahead cum case",2020-05-02,"01","quantile",0.7,7648
"2020-04-26","1 wk ahead cum case",2020-05-02,"01","quantile",0.75,7694
"2020-04-26","1 wk ahead cum case",2020-05-02,"01","quantile",0.8,7773
"2020-04-26","1 wk ahead cum case",2020-05-02,"01","quantile",0.85,7846
"2020-04-26","1 wk ahead cum case",2020-05-02,"01","quantile",0.9,7910
"2020-04-26","1 wk ahead cum case",2020-05-02,"01","quantile",0.95,7972
"2020-04-26","1 wk ahead cum case",2020-05-02,"01","quantile",0.975,8023
"2020-04-26","1 wk ahead cum case",2020-05-02,"01","quantile",0.99,8137
"2020-04-26","2 wk ahead cum case",2020-05-09,"01","point",NA,9110
"2020-04-26","2 wk ahead cum case",2020-05-09,"01","quantile",0.01,7520
"2020-04-26","2 wk ahead cum case",2020-05-09,"01","quantile",0.025,7618
"2020-04-26","2 wk ahead cum case",2020-05-09,"01","quantile",0.05,7766
"2020-04-26","2 wk ahead cum case",2020-05-09,"01","quantile",0.1,7967
"2020-04-26","2 wk ahead cum case",2020-05-09,"01","quantile",0.15,8072
"2020-04-26","2 wk ahead cum case",2020-05-09,"01","quantile",0.2,8217
"2020-04-26","2 wk ahead cum case",2020-05-09,"01","quantile",0.25,8384
"2020-04-26","2 wk ahead cum case",2020-05-09,"01","quantile",0.3,8561
"2020-04-26","2 wk ahead cum case",2020-05-09,"01","quantile",0.35,8693
"2020-04-26","2 wk ahead cum case",2020-05-09,"01","quantile",0.4,8821
