"forecast_date","target","target_end_date","location","type","quantile","value"
2020-08-30,"1 wk ahead cum death","2020-09-05","36","quantile",0.01,25380
2020-08-30,"1 wk ahead cum death","2020-09-05","36","quantile",0.025,25385
2020-08-30,"1 wk ahead cum death","2020-09-05","36","quantile",0.05,25387
2020-08-30,"1 wk ahead cum death","2020-09-05","36","quantile",0.1,25390
2020-08-30,"1 wk ahead cum death","2020-09-05","36","quantile",0.15,25393
2020-08-30,"1 wk ahead cum death","2020-09-05","36","quantile",0.2,25397
2020-08-30,"1 wk ahead cum death","2020-09-05","36","quantile",0.25,25398
2020-08-30,"1 wk ahead cum death","2020-09-05","36","quantile",0.3,25401
2020-08-30,"1 wk ahead cum death","2020-09-05","36","quantile",0.35,25403
2020-08-30,"1 wk ahead cum death","2020-09-05","36","quantile",0.4,25410
2020-08-30,"1 wk ahead cum death","2020-09-05","36","quantile",0.45,25416
2020-08-30,"1 wk ahead cum death","2020-09-05","36","quantile",0.5,25419
2020-08-30,"1 wk ahead cum death","2020-09-05","36","quantile",0.55,25421
2020-08-30,"1 wk ahead cum death","2020-09-05","36","quantile",0.6,25423
2020-08-30,"1 wk ahead cum death","2020-09-05","36","quantile",0.65,25425
2020-08-30,"1 wk ahead cum death","2020-09-05","36","quantile",0.7,25427
2020-08-30,"1 wk ahead cum death","2020-09-05","36","quantile",0.75,25433
2020-08-30,"1 wk ahead cum death","2020-09-05","36","quantile",0.8,25436
2020-08-30,"1 wk ahead cum death","2020-09-05","36","quantile",0.85,25442
2020-08-30,"1 wk ahead cum death","2020-09-05","36","quantile",0.9,25449
2020-08-30,"1 wk ahead cum death","2020-09-05","36","quantile",0.95,25457
2020-08-30,"1 wk ahead cum death","2020-09-05","36","quantile",0.975,25464
2020-08-30,"1 wk ahead cum death","2020-09-05","36","quantile",0.99,25471
2020-08-30,"2 wk ahead cum death","2020-09-12","36","quantile",0.01,25401
2020-08-30,"2 wk ahead cum death","2020-09-12","36","quantile",0.025,25406
2020-08-30,"2 wk ahead cum death","2020-09-12","36","quantile",0.05,25411
2020-08-30,"2 wk ahead cum death","2020-09-12","36","quantile",0.1,25417
2020-08-30,"2 wk ahead cum death","2020-09-12","36","quantile",0.15,25424
2020-08-30,"2 wk ahead cum death","2020-09-12","36","quantile",0.2,25428
2020-08-30,"2 wk ahead cum death","2020-09-12","36","quantile",0.25,25431
2020-08-30,"2 wk ahead cum death","2020-09-12","36","quantile",0.3,25436
2020-08-30,"2 wk ahead cum death","2020-09-12","36","quantile",0.35,25450
2020-08-30,"2 wk ahead cum death","2020-09-12","36","quantile",0.4,25460
2020-08-30,"2 wk ahead cum death","2020-09-12","36","quantile",0.45,25468
2020-08-30,"2 wk ahead cum death","2020-09-12","36","quantile",0.5,25474
2020-08-30,"2 wk ahead cum death","2020-09-12","36","quantile",0.55,25481
2020-08-30,"2 wk ahead cum death","2020-09-12","36","quantile",0.6,25487
2020-08-30,"2 wk ahead cum death","2020-09-12","36","quantile",0.65,25494
2020-08-30,"2 wk ahead cum death","2020-09-12","36","quantile",0.7,25499
2020-08-30,"2 wk ahead cum death","2020-09-12","36","quantile",0.75,25504
2020-08-30,"2 wk ahead cum death","2020-09-12","36","quantile",0.8,25509
2020-08-30,"2 wk ahead cum death","2020-09-12","36","quantile",0.85,25515
2020-08-30,"2 wk ahead cum death","2020-09-12","36","quantile",0.9,25525
2020-08-30,"2 wk ahead cum death","2020-09-12","36","quantile",0.95,25540
2020-08-30,"2 wk ahead cum death","2020-09-12","36","quantile",0.975,25551
2020-08-30,"2 wk ahead cum death","2020-09-12","36","quantile",0.99,25566
2020-08-30,"3 wk ahead cum death","2020-09-19","36","quantile",0.01,25412
2020-08-30,"3 wk ahead cum death","2020-09-19","36","quantile",0.025,25418
2020-08-30,"3 wk ahead cum death","2020-09-19","36","quantile",0.05,25424
2020-08-30,"3 wk ahead cum death","2020-09-19","36","quantile",0.1,25436
2020-08-30,"3 wk ahead cum death","2020-09-19","36","quantile",0.15,25446
2020-08-30,"3 wk ahead cum death","2020-09-19","36","quantile",0.2,25451
2020-08-30,"3 wk ahead cum death","2020-09-19","36","quantile",0.25,25458
2020-08-30,"3 wk ahead cum death","2020-09-19","36","quantile",0.3,25469
2020-08-30,"3 wk ahead cum death","2020-09-19","36","quantile",0.35,25476
2020-08-30,"3 wk ahead cum death","2020-09-19","36","quantile",0.4,25516
2020-08-30,"3 wk ahead cum death","2020-09-19","36","quantile",0.45,25516
2020-08-30,"3 wk ahead cum death","2020-09-19","36","quantile",0.5,25538
2020-08-30,"3 wk ahead cum death","2020-09-19","36","quantile",0.55,25544
2020-08-30,"3 wk ahead cum death","2020-09-19","36","quantile",0.6,25550
2020-08-30,"3 wk ahead cum death","2020-09-19","36","quantile",0.65,25557
2020-08-30,"3 wk ahead cum death","2020-09-19","36","quantile",0.7,25565
2020-08-30,"3 wk ahead cum death","2020-09-19","36","quantile",0.75,25574
2020-08-30,"3 wk ahead cum death","2020-09-19","36","quantile",0.8,25581
