"forecast_date","target","target_end_date","location","type","quantile","value"
2020-07-26,"1 wk ahead cum death","2020-08-01","15","quantile",0.01,26
2020-07-26,"1 wk ahead cum death","2020-08-01","15","quantile",0.025,26
2020-07-26,"1 wk ahead cum death","2020-08-01","15","quantile",0.05,26
2020-07-26,"1 wk ahead cum death","2020-08-01","15","quantile",0.1,27
2020-07-26,"1 wk ahead cum death","2020-08-01","15","quantile",0.15,27
2020-07-26,"1 wk ahead cum death","2020-08-01","15","quantile",0.2,27
2020-07-26,"1 wk ahead cum death","2020-08-01","15","quantile",0.25,27
2020-07-26,"1 wk ahead cum death","2020-08-01","15","quantile",0.3,28
2020-07-26,"1 wk ahead cum death","2020-08-01","15","quantile",0.35,28
2020-07-26,"1 wk ahead cum death","2020-08-01","15","quantile",0.4,28
2020-07-26,"1 wk ahead cum death","2020-08-01","15","quantile",0.45,28
2020-07-26,"1 wk ahead cum death","2020-08-01","15","quantile",0.5,28
2020-07-26,"1 wk ahead cum death","2020-08-01","15","quantile",0.55,29
2020-07-26,"1 wk ahead cum death","2020-08-01","15","quantile",0.6,29
2020-07-26,"1 wk ahead cum death","2020-08-01","15","quantile",0.65,30
2020-07-26,"1 wk ahead cum death","2020-08-01","15","quantile",0.7,30
2020-07-26,"1 wk ahead cum death","2020-08-01","15","quantile",0.75,30
2020-07-26,"1 wk ahead cum death","2020-08-01","15","quantile",0.8,31
2020-07-26,"1 wk ahead cum death","2020-08-01","15","quantile",0.85,31
2020-07-26,"1 wk ahead cum death","2020-08-01","15","quantile",0.9,32
2020-07-26,"1 wk ahead cum death","2020-08-01","15","quantile",0.95,33
2020-07-26,"1 wk ahead cum death","2020-08-01","15","quantile",0.975,34
2020-07-26,"1 wk ahead cum death","2020-08-01","15","quantile",0.99,35
2020-07-26,"2 wk ahead cum death","2020-08-08","15","quantile",0.01,27
2020-07-26,"2 wk ahead cum death","2020-08-08","15","quantile",0.025,27
2020-07-26,"2 wk ahead cum death","2020-08-08","15","quantile",0.05,27
2020-07-26,"2 wk ahead cum death","2020-08-08","15","quantile",0.1,27
2020-07-26,"2 wk ahead cum death","2020-08-08","15","quantile",0.15,28
2020-07-26,"2 wk ahead cum death","2020-08-08","15","quantile",0.2,29
2020-07-26,"2 wk ahead cum death","2020-08-08","15","quantile",0.25,30
2020-07-26,"2 wk ahead cum death","2020-08-08","15","quantile",0.3,30
2020-07-26,"2 wk ahead cum death","2020-08-08","15","quantile",0.35,30
2020-07-26,"2 wk ahead cum death","2020-08-08","15","quantile",0.4,31
2020-07-26,"2 wk ahead cum death","2020-08-08","15","quantile",0.45,32
2020-07-26,"2 wk ahead cum death","2020-08-08","15","quantile",0.5,32
2020-07-26,"2 wk ahead cum death","2020-08-08","15","quantile",0.55,33
2020-07-26,"2 wk ahead cum death","2020-08-08","15","quantile",0.6,33
2020-07-26,"2 wk ahead cum death","2020-08-08","15","quantile",0.65,34
2020-07-26,"2 wk ahead cum death","2020-08-08","15","quantile",0.7,35
2020-07-26,"2 wk ahead cum death","2020-08-08","15","quantile",0.75,35
2020-07-26,"2 wk ahead cum death","2020-08-08","15","quantile",0.8,36
2020-07-26,"2 wk ahead cum death","2020-08-08","15","quantile",0.85,37
2020-07-26,"2 wk ahead cum death","2020-08-08","15","quantile",0.9,38
2020-07-26,"2 wk ahead cum death","2020-08-08","15","quantile",0.95,40
2020-07-26,"2 wk ahead cum death","2020-08-08","15","quantile",0.975,42
2020-07-26,"2 wk ahead cum death","2020-08-08","15","quantile",0.99,45
2020-07-26,"3 wk ahead cum death","2020-08-15","15","quantile",0.01,27
2020-07-26,"3 wk ahead cum death","2020-08-15","15","quantile",0.025,28
2020-07-26,"3 wk ahead cum death","2020-08-15","15","quantile",0.05,28
2020-07-26,"3 wk ahead cum death","2020-08-15","15","quantile",0.1,28
2020-07-26,"3 wk ahead cum death","2020-08-15","15","quantile",0.15,30
2020-07-26,"3 wk ahead cum death","2020-08-15","15","quantile",0.2,31
2020-07-26,"3 wk ahead cum death","2020-08-15","15","quantile",0.25,32
2020-07-26,"3 wk ahead cum death","2020-08-15","15","quantile",0.3,33
2020-07-26,"3 wk ahead cum death","2020-08-15","15","quantile",0.35,34
2020-07-26,"3 wk ahead cum death","2020-08-15","15","quantile",0.4,35
2020-07-26,"3 wk ahead cum death","2020-08-15","15","quantile",0.45,36
2020-07-26,"3 wk ahead cum death","2020-08-15","15","quantile",0.5,36
2020-07-26,"3 wk ahead cum death","2020-08-15","15","quantile",0.55,38
2020-07-26,"3 wk ahead cum death","2020-08-15","15","quantile",0.6,39
2020-07-26,"3 wk ahead cum death","2020-08-15","15","quantile",0.65,40
2020-07-26,"3 wk ahead cum death","2020-08-15","15","quantile",0.7,40
2020-07-26,"3 wk ahead cum death","2020-08-15","15","quantile",0.75,41
2020-07-26,"3 wk ahead cum death","2020-08-15","15","quantile",0.8,42
2020-07-26,"3 wk ahead cum death","2020-08-15","15","quantile",0.85,44
2020-07-26,"3 wk ahead cum death","2020-08-15","15","quantile",0.9,46
2020-07-26,"3 wk ahead cum death","2020-08-15","15","quantile",0.95,50
2020-07-26,"3 wk ahead cum death","2020-08-15","15","quantile",0.975,54
2020-07-26,"3 wk ahead cum death","2020-08-15","15","quantile",0.99,58
2020-07-26,"4 wk ahead cum death","2020-08-22","15","quantile",0.01,28
2020-07-26,"4 wk ahead cum death","2020-08-22","15","quantile",0.025,28
2020-07-26,"4 wk ahead cum death","2020-08-22","15","quantile",0.05,28
2020-07-26,"4 wk ahead cum death","2020-08-22","15","quantile",0.1,29
2020-07-26,"4 wk ahead cum death","2020-08-22","15","quantile",0.15,32
2020-07-26,"4 wk ahead cum death","2020-08-22","15","quantile",0.2,34
2020-07-26,"4 wk ahead cum death","2020-08-22","15","quantile",0.25,35
2020-07-26,"4 wk ahead cum death","2020-08-22","15","quantile",0.3,36
2020-07-26,"4 wk ahead cum death","2020-08-22","15","quantile",0.35,37
