"forecast_date","target","target_end_date","location","type","quantile","value"
2020-07-19,"1 wk ahead cum death","2020-07-25","15","quantile",0.01,24
2020-07-19,"1 wk ahead cum death","2020-07-25","15","quantile",0.025,24
2020-07-19,"1 wk ahead cum death","2020-07-25","15","quantile",0.05,24
2020-07-19,"1 wk ahead cum death","2020-07-25","15","quantile",0.1,24
2020-07-19,"1 wk ahead cum death","2020-07-25","15","quantile",0.15,25
2020-07-19,"1 wk ahead cum death","2020-07-25","15","quantile",0.2,25
2020-07-19,"1 wk ahead cum death","2020-07-25","15","quantile",0.25,25
2020-07-19,"1 wk ahead cum death","2020-07-25","15","quantile",0.3,25
2020-07-19,"1 wk ahead cum death","2020-07-25","15","quantile",0.35,25
2020-07-19,"1 wk ahead cum death","2020-07-25","15","quantile",0.4,25
2020-07-19,"1 wk ahead cum death","2020-07-25","15","quantile",0.45,25
2020-07-19,"1 wk ahead cum death","2020-07-25","15","quantile",0.5,26
2020-07-19,"1 wk ahead cum death","2020-07-25","15","quantile",0.55,27
2020-07-19,"1 wk ahead cum death","2020-07-25","15","quantile",0.6,27
2020-07-19,"1 wk ahead cum death","2020-07-25","15","quantile",0.65,27
2020-07-19,"1 wk ahead cum death","2020-07-25","15","quantile",0.7,27
2020-07-19,"1 wk ahead cum death","2020-07-25","15","quantile",0.75,27
2020-07-19,"1 wk ahead cum death","2020-07-25","15","quantile",0.8,28
2020-07-19,"1 wk ahead cum death","2020-07-25","15","quantile",0.85,28
2020-07-19,"1 wk ahead cum death","2020-07-25","15","quantile",0.9,29
2020-07-19,"1 wk ahead cum death","2020-07-25","15","quantile",0.95,30
2020-07-19,"1 wk ahead cum death","2020-07-25","15","quantile",0.975,31
2020-07-19,"1 wk ahead cum death","2020-07-25","15","quantile",0.99,33
2020-07-19,"2 wk ahead cum death","2020-08-01","15","quantile",0.01,25
2020-07-19,"2 wk ahead cum death","2020-08-01","15","quantile",0.025,25
2020-07-19,"2 wk ahead cum death","2020-08-01","15","quantile",0.05,25
2020-07-19,"2 wk ahead cum death","2020-08-01","15","quantile",0.1,26
2020-07-19,"2 wk ahead cum death","2020-08-01","15","quantile",0.15,26
2020-07-19,"2 wk ahead cum death","2020-08-01","15","quantile",0.2,26
2020-07-19,"2 wk ahead cum death","2020-08-01","15","quantile",0.25,26
2020-07-19,"2 wk ahead cum death","2020-08-01","15","quantile",0.3,27
2020-07-19,"2 wk ahead cum death","2020-08-01","15","quantile",0.35,27
2020-07-19,"2 wk ahead cum death","2020-08-01","15","quantile",0.4,27
2020-07-19,"2 wk ahead cum death","2020-08-01","15","quantile",0.45,27
2020-07-19,"2 wk ahead cum death","2020-08-01","15","quantile",0.5,28
2020-07-19,"2 wk ahead cum death","2020-08-01","15","quantile",0.55,29
2020-07-19,"2 wk ahead cum death","2020-08-01","15","quantile",0.6,29
2020-07-19,"2 wk ahead cum death","2020-08-01","15","quantile",0.65,30
2020-07-19,"2 wk ahead cum death","2020-08-01","15","quantile",0.7,30
2020-07-19,"2 wk ahead cum death","2020-08-01","15","quantile",0.75,31
2020-07-19,"2 wk ahead cum death","2020-08-01","15","quantile",0.8,31
2020-07-19,"2 wk ahead cum death","2020-08-01","15","quantile",0.85,33
2020-07-19,"2 wk ahead cum death","2020-08-01","15","quantile",0.9,34
2020-07-19,"2 wk ahead cum death","2020-08-01","15","quantile",0.95,37
2020-07-19,"2 wk ahead cum death","2020-08-01","15","quantile",0.975,41
2020-07-19,"2 wk ahead cum death","2020-08-01","15","quantile",0.99,48
2020-07-19,"3 wk ahead cum death","2020-08-08","15","quantile",0.01,26
2020-07-19,"3 wk ahead cum death","2020-08-08","15","quantile",0.025,26
2020-07-19,"3 wk ahead cum death","2020-08-08","15","quantile",0.05,26
2020-07-19,"3 wk ahead cum death","2020-08-08","15","quantile",0.1,27
2020-07-19,"3 wk ahead cum death","2020-08-08","15","quantile",0.15,27
2020-07-19,"3 wk ahead cum death","2020-08-08","15","quantile",0.2,27
2020-07-19,"3 wk ahead cum death","2020-08-08","15","quantile",0.25,28
2020-07-19,"3 wk ahead cum death","2020-08-08","15","quantile",0.3,28
2020-07-19,"3 wk ahead cum death","2020-08-08","15","quantile",0.35,29
2020-07-19,"3 wk ahead cum death","2020-08-08","15","quantile",0.4,29
2020-07-19,"3 wk ahead cum death","2020-08-08","15","quantile",0.45,29
2020-07-19,"3 wk ahead cum death","2020-08-08","15","quantile",0.5,30
2020-07-19,"3 wk ahead cum death","2020-08-08","15","quantile",0.55,31
2020-07-19,"3 wk ahead cum death","2020-08-08","15","quantile",0.6,32
2020-07-19,"3 wk ahead cum death","2020-08-08","15","quantile",0.65,32
2020-07-19,"3 wk ahead cum death","2020-08-08","15","quantile",0.7,33
2020-07-19,"3 wk ahead cum death","2020-08-08","15","quantile",0.75,34
2020-07-19,"3 wk ahead cum death","2020-08-08","15","quantile",0.8,36
