"forecast_date","target","target_end_date","location","type","quantile","value"
2020-09-13,"1 wk ahead cum death","2020-09-19","10","quantile",0.01,615
2020-09-13,"1 wk ahead cum death","2020-09-19","10","quantile",0.025,615
2020-09-13,"1 wk ahead cum death","2020-09-19","10","quantile",0.05,615
2020-09-13,"1 wk ahead cum death","2020-09-19","10","quantile",0.1,616
2020-09-13,"1 wk ahead cum death","2020-09-19","10","quantile",0.15,616
2020-09-13,"1 wk ahead cum death","2020-09-19","10","quantile",0.2,616
2020-09-13,"1 wk ahead cum death","2020-09-19","10","quantile",0.25,617
2020-09-13,"1 wk ahead cum death","2020-09-19","10","quantile",0.3,617
2020-09-13,"1 wk ahead cum death","2020-09-19","10","quantile",0.35,617
2020-09-13,"1 wk ahead cum death","2020-09-19","10","quantile",0.4,618
2020-09-13,"1 wk ahead cum death","2020-09-19","10","quantile",0.45,618
2020-09-13,"1 wk ahead cum death","2020-09-19","10","quantile",0.5,619
2020-09-13,"1 wk ahead cum death","2020-09-19","10","quantile",0.55,620
2020-09-13,"1 wk ahead cum death","2020-09-19","10","quantile",0.6,621
2020-09-13,"1 wk ahead cum death","2020-09-19","10","quantile",0.65,621
2020-09-13,"1 wk ahead cum death","2020-09-19","10","quantile",0.7,622
2020-09-13,"1 wk ahead cum death","2020-09-19","10","quantile",0.75,622
2020-09-13,"1 wk ahead cum death","2020-09-19","10","quantile",0.8,623
2020-09-13,"1 wk ahead cum death","2020-09-19","10","quantile",0.85,624
2020-09-13,"1 wk ahead cum death","2020-09-19","10","quantile",0.9,626
2020-09-13,"1 wk ahead cum death","2020-09-19","10","quantile",0.95,628
2020-09-13,"1 wk ahead cum death","2020-09-19","10","quantile",0.975,630
2020-09-13,"1 wk ahead cum death","2020-09-19","10","quantile",0.99,633
2020-09-13,"2 wk ahead cum death","2020-09-26","10","quantile",0.01,616
2020-09-13,"2 wk ahead cum death","2020-09-26","10","quantile",0.025,616
2020-09-13,"2 wk ahead cum death","2020-09-26","10","quantile",0.05,617
2020-09-13,"2 wk ahead cum death","2020-09-26","10","quantile",0.1,618
2020-09-13,"2 wk ahead cum death","2020-09-26","10","quantile",0.15,619
2020-09-13,"2 wk ahead cum death","2020-09-26","10","quantile",0.2,619
2020-09-13,"2 wk ahead cum death","2020-09-26","10","quantile",0.25,620
2020-09-13,"2 wk ahead cum death","2020-09-26","10","quantile",0.3,621
2020-09-13,"2 wk ahead cum death","2020-09-26","10","quantile",0.35,621
2020-09-13,"2 wk ahead cum death","2020-09-26","10","quantile",0.4,622
2020-09-13,"2 wk ahead cum death","2020-09-26","10","quantile",0.45,623
2020-09-13,"2 wk ahead cum death","2020-09-26","10","quantile",0.5,624
2020-09-13,"2 wk ahead cum death","2020-09-26","10","quantile",0.55,626
2020-09-13,"2 wk ahead cum death","2020-09-26","10","quantile",0.6,627
2020-09-13,"2 wk ahead cum death","2020-09-26","10","quantile",0.65,628
2020-09-13,"2 wk ahead cum death","2020-09-26","10","quantile",0.7,630
2020-09-13,"2 wk ahead cum death","2020-09-26","10","quantile",0.75,631
2020-09-13,"2 wk ahead cum death","2020-09-26","10","quantile",0.8,633
2020-09-13,"2 wk ahead cum death","2020-09-26","10","quantile",0.85,635
2020-09-13,"2 wk ahead cum death","2020-09-26","10","quantile",0.9,637
2020-09-13,"2 wk ahead cum death","2020-09-26","10","quantile",0.95,642
2020-09-13,"2 wk ahead cum death","2020-09-26","10","quantile",0.975,646
2020-09-13,"2 wk ahead cum death","2020-09-26","10","quantile",0.99,649
2020-09-13,"3 wk ahead cum death","2020-10-03","10","quantile",0.01,617
2020-09-13,"3 wk ahead cum death","2020-10-03","10","quantile",0.025,617
2020-09-13,"3 wk ahead cum death","2020-10-03","10","quantile",0.05,618
2020-09-13,"3 wk ahead cum death","2020-10-03","10","quantile",0.1,619
