"date","positive","death","positiveIncrease","deathIncrease","hospitalized","hospitalizedIncrease","hospitalizedCurrently"
2020-03-04,0,0,0,0,0,0,0
2020-03-05,0,0,0,0,0,0,0
2020-03-06,0,0,0,0,0,0,0
2020-03-07,2,0,2,0,0,0,0
2020-03-08,2,0,0,0,0,0,0
2020-03-09,7,0,5,0,0,0,0
2020-03-10,7,0,0,0,0,0,0
2020-03-11,9,0,2,0,0,0,0
2020-03-12,10,0,1,0,0,0,0
2020-03-13,12,0,2,0,0,0,0
2020-03-14,13,0,1,0,0,0,0
2020-03-15,19,0,6,0,0,0,0
2020-03-16,28,1,9,1,0,0,0
2020-03-17,33,1,5,0,0,0,0
2020-03-18,60,1,27,0,0,0,0
2020-03-19,60,1,0,0,0,0,0
2020-03-20,81,1,21,0,0,0,0
2020-03-21,152,1,71,0,0,0,0
2020-03-22,195,3,43,2,0,0,0
2020-03-23,298,5,103,2,0,0,0
2020-03-24,298,5,0,0,0,0,0
2020-03-25,424,7,126,2,102,102,0
2020-03-26,456,9,32,2,102,0,0
2020-03-27,456,9,0,0,102,0,0
2020-03-28,539,13,83,4,102,0,0
2020-03-29,774,16,235,3,102,0,0
2020-03-30,925,18,151,2,102,0,0
2020-03-31,1083,22,158,4,102,0,0
2020-04-01,1293,26,210,4,102,0,0
2020-04-02,1554,31,261,5,241,139,0
2020-04-03,1554,31,0,0,241,0,0
2020-04-04,1917,40,363,9,241,0,0
2020-04-05,2049,44,132,4,241,0,0
2020-04-06,2049,44,0,0,241,0,0
2020-04-07,2417,51,368,7,241,0,0
2020-04-08,2552,63,135,12,241,0,0
2020-04-09,2792,67,240,4,241,0,0
2020-04-10,3065,72,273,5,496,255,0
2020-04-11,3207,80,142,8,496,0,0
2020-04-12,3319,82,112,2,496,0,0
2020-04-13,3319,82,0,0,496,0,0
2020-04-14,3553,97,234,15,675,179,0
2020-04-15,3656,107,103,10,675,0,0
2020-04-16,3656,107,0,0,675,0,0
2020-04-17,3931,109,275,2,675,0,0
2020-04-18,4246,119,315,10,776,101,0
2020-04-19,4377,120,131,1,776,0,0
2020-04-20,4377,120,0,0,776,0,0
2020-04-21,4439,124,62,4,776,0,0
2020-04-22,4761,140,322,16,837,61,0
2020-04-23,4917,150,156,10,837,0,0
2020-04-24,4917,150,0,0,837,0,0
2020-04-25,5253,166,336,16,944,107,0
2020-04-26,5490,174,237,8,944,0,0
2020-04-27,5490,174,0,0,944,0,0
2020-04-28,5613,177,123,3,944,0,0
2020-04-29,5881,203,268,26,1000,56,0
2020-04-30,6095,244,214,41,1000,0,0
2020-05-01,6258,256,163,12,1110,110,0
2020-05-02,6489,267,231,11,1110,0,0
2020-05-03,6626,275,137,8,1110,0,0
2020-05-04,6626,275,0,0,1110,0,0
2020-05-05,6757,283,131,8,1110,0,0
2020-05-06,6936,305,179,22,1152,42,0
2020-05-07,6936,305,0,0,1152,0,0
2020-05-08,7142,316,206,11,1152,0,0
2020-05-09,7531,330,389,14,1252,100,0
2020-05-10,7653,331,122,1,1252,0,0
2020-05-11,7653,331,0,0,1252,0,0
2020-05-12,7927,355,274,24,1338,86,0
2020-05-13,7927,355,0,0,1338,0,0
2020-05-14,8189,371,262,16,1338,0,0
2020-05-15,8407,380,218,9,1421,83,0
2020-05-16,8407,380,0,0,1421,0,0
2020-05-17,8816,380,409,0,1421,0,0
2020-05-18,8942,391,126,11,1421,0,0
2020-05-19,9056,399,114,8,1444,23,0
2020-05-20,9056,399,0,0,1444,0,0
2020-05-21,9175,407,119,8,1444,0,414
2020-05-22,9638,419,463,12,1534,90,429
2020-05-23,9895,425,257,6,1534,0,430
2020-05-24,10096,435,201,10,1534,0,461
2020-05-25,10178,440,82,5,1534,0,407
2020-05-26,10416,446,238,6,1618,84,433
2020-05-27,10623,466,207,20,1618,0,398
2020-05-28,10788,470,165,4,1618,0,397
2020-05-29,11131,483,343,13,1634,16,399
2020-05-30,11394,487,263,4,1634,0,387
2020-05-31,11861,494,467,7,1634,0,402
2020-06-01,12148,500,287,6,1634,0,450
